tweetid,user,content,date,lang,value
7.68071E+17,167083720,"@Ronan_Coke @angelesuc1 @josecg96 @Airatarra @andarellabcn Muy triste, pero no olvidemos la inestimable colaboración del estado en ello",Tue Aug 23 13:01:06 +0000 2016,es,N
7.6807E+17,4833165791,@escapeofthecrow el rottweiler es precioso pero... Esta zumbadisimo y ataca  y yo muero de ganas de achucharlo,Tue Aug 23 12:59:23 +0000 2016,es,N
7.68118E+17,16555832,@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza,Tue Aug 23 16:09:07 +0000 2016,es,N
7.68117E+17,99989361,@AndreaNavedo Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos!,Tue Aug 23 16:07:00 +0000 2016,es,P
7.68138E+17,16645602,@TodoMegaDrive esta vez me decanto por la japonesa. P. Me encanta la batalla de caratulas,Tue Aug 23 17:27:49 +0000 2016,es,P
7.68137E+17,996951168,@MarckLebowski michael jackson tambien y la gente canta sus canciones,Tue Aug 23 17:25:26 +0000 2016,es,NONE
7.68137E+17,550951887,@Miraqbien podrías solidarizarte conmigo y no comer ninguno...,Tue Aug 23 17:24:46 +0000 2016,es,NEU
7.68136E+17,102015242,@kioskoAMM @gloris72 @olivares1965 @Tomasimedia @madeinLeon Gracias pero los importantes sois vosotros.  Los mediadores.  Sois muy buenos,Tue Aug 23 17:21:43 +0000 2016,es,P
7.68136E+17,46402822,Volviendo a la actividad en #PlanetaInquietante con otro curioso hallazgo en Canelas.  #Portonovo,Tue Aug 23 17:21:14 +0000 2016,es,NONE
7.68138E+17,192813270,"@RarrochaR bien dicho Roberto,  las cosas por su nombre,  porque nadie dice cola cado",Tue Aug 23 17:30:06 +0000 2016,es,P
7.68135E+17,1254409543,me acaba de seguir una página para ligar por gustos musicales. sé que estoy sola pero,Tue Aug 23 17:17:57 +0000 2016,es,N
7.67836E+17,16273445,@FannyGEnguix estarás super mona  cuando pueda lo miraré yo también. Me molaría grupal de 'chicas Spidey',Mon Aug 22 21:28:25 +0000 2016,es,P
7.67885E+17,634114560,"@EstherSwaggy ¿haces también la misma carrera? Jo, igual de una comunidad a otra cambian, be positive",Tue Aug 23 00:42:08 +0000 2016,es,NEU
7.67875E+17,4228940069,@Polifack yo es que me asustó muy fácil con el rollo paranormal,Tue Aug 23 00:05:23 +0000 2016,es,N
7.67878E+17,2586416774,"@BroomKurosawa pues descansa tío, si se pone grave la cosa no podrás jugar en muchísimo tiempo",Tue Aug 23 00:15:21 +0000 2016,es,N
7.67878E+17,3391298271,@cantabriamiguel @Fabiana_tfp @elmundoes @larazon_es @elpais_espana n escarmentams a ver si van a ser mismas encueshshtasshs eh @ierrejon,Tue Aug 23 00:14:13 +0000 2016,es,N
7.67883E+17,2765492080,Sara piensa q vivo rayada xq me duermo escuchando a beret y weno,Tue Aug 23 00:36:04 +0000 2016,es,N
7.67883E+17,4242735448,yo con un mensaje de buenos días y un corazón soy feliz,Tue Aug 23 00:35:07 +0000 2016,es,P
7.67878E+17,432002591,@anhela_ @Maxferibar @elprogramadear @PSOE así es compañera. Un fuerte abrazo!,Tue Aug 23 00:17:37 +0000 2016,es,P
7.67672E+17,99989361,@NormaRuiz01 Y tú tan estupenda como siempre!! Besitos y feliz día!!,Mon Aug 22 10:37:48 +0000 2016,es,P
7.67671E+17,61499019,al menos con ftwd se me hace más ameno esperar a twd en Octubre,Mon Aug 22 10:32:01 +0000 2016,es,P
7.6767E+17,137048976,@FunInFvneral qué burrada pusieron hoy?? Que llevo meses bloqueada por otra heterada y me lo perdí,Mon Aug 22 10:31:23 +0000 2016,es,N
7.67757E+17,90583878,@YEYIximmm hace una semana que se sabe  yo ya espero la edicion completa del juego,Mon Aug 22 16:16:39 +0000 2016,es,NONE
7.67757E+17,3323605979,@NuriStill @MartuBlackRed pues si eso haré.. y lo sigo haciendo  ya que haga lo que quiera. No pasa nada.,Mon Aug 22 16:14:10 +0000 2016,es,NEU
7.67759E+17,2316901894,"es que todos los que dicen que los que escuchamos a ""los gemeliers"" somos adolescentes de mierda son los primeros adolescentes de mierda",Mon Aug 22 16:24:20 +0000 2016,es,N
7.67759E+17,472328289,Hay videos que no se envían porque no tengo espacio en el móvil así que lo siento,Mon Aug 22 16:21:53 +0000 2016,es,N
7.67759E+17,197615843,2h y 31m para que acabe tu descarga Me cago en mi puta vida.,Mon Aug 22 16:21:45 +0000 2016,es,N
7.67762E+17,4180911,"@txispitabi no te había reconocido en este perfil  El placer es mutuo, guapa!",Mon Aug 22 16:33:37 +0000 2016,es,P
7.67756E+17,3323605979,@ConsueCaballer jajajajaja pues que se vuelva loco conmigo leches... llevo dias petándolo y nada...,Mon Aug 22 16:12:58 +0000 2016,es,N
7.67756E+17,7.63683E+17,@EduEmoEsc muchas gracias por seguirme. Nos leemos,Mon Aug 22 16:12:06 +0000 2016,es,P
7.67756E+17,314723391,@victorypeace76 @martiade @YouTube lo de la sortija es un buen detalle!! gracias,Mon Aug 22 16:11:35 +0000 2016,es,P
7.67756E+17,601092357,Me recomendais alguna silla gaming buena please,Mon Aug 22 16:11:15 +0000 2016,es,NONE
7.67762E+17,1256517446,@Escuarantula sigo siendo feo pero es que cuando me conociste no tenía el pelo rojo,Mon Aug 22 16:36:13 +0000 2016,es,N
7.67762E+17,26948992,Pocas maneras mejores se me ocurren para empezar una semana... https://t.co/P5wOXm5ffl,Mon Aug 22 16:36:00 +0000 2016,es,P
7.67766E+17,515679053,"gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @AntonLofer",Mon Aug 22 16:51:02 +0000 2016,es,P
7.67766E+17,39974834,@2KEspana sabéis si el NBA 2k17 va a tener juego cruzado entre pc y ps4? por ejemplo?,Mon Aug 22 16:49:53 +0000 2016,es,NONE
7.67765E+17,1071628237,Ya a saber cuando vuelves a hacer un #FollowExpress  lloro @BlasAuryn,Mon Aug 22 16:46:07 +0000 2016,es,N
7.67764E+17,1071628237,¿Algún día seré feliz por tener tu follow? @BlasAuryn,Mon Aug 22 16:44:04 +0000 2016,es,N
7.67754E+17,131624710,@CiudadanO_O @Moralzarzal con lo fácil q sería educar para éstas cosas... qué pena,Mon Aug 22 16:03:38 +0000 2016,es,N
7.67753E+17,431100980,Hoy microaventura en #kayak con dos expertos kayakistas Ría de Villaviciosa. @ El Puntal… https://t.co/y7j88bRmYK,Mon Aug 22 15:58:36 +0000 2016,es,P
7.68048E+17,7.28572E+17,Quiero esta figura de Madison  ojalá que la próxima en salir sea Alicia https://t.co/dTnJsrR8to,Tue Aug 23 11:30:00 +0000 2016,es,P
7.68046E+17,482366734,@ladyfrigopie no lo has dicho. Eres rara.. bueno eres diferente,Tue Aug 23 11:24:36 +0000 2016,es,N
7.68045E+17,7389122,"@ADios_hi @elespanolcom Pues menudo susto. Al poner ""Tolerdo"" pensé que se refería a su parodia @WillyTolerdoo",Tue Aug 23 11:21:30 +0000 2016,es,N
7.68106E+17,2375551268,Rubén y Mangel deberían hacer como en 2013 y mencionarse en Twitter a cada rato. Así nos harían felices  *no lo hacen*,Tue Aug 23 15:22:15 +0000 2016,es,NEU
7.68105E+17,3347468873,@AntonioPV98 @CeliaOgalla28 mis amigos hablando jodes .... K bonita amistad,Tue Aug 23 15:17:41 +0000 2016,es,N
7.68105E+17,18580944,"buenos billete pa cuba comprado, ahora a hacer mas dieta porque se ha deretido la tarjeta",Tue Aug 23 15:17:02 +0000 2016,es,P
7.68105E+17,172842121,@PapelitoRojo @sushuneta fue genial  debemos organizar más cosas así sin necesidad de que nadie abandone el país,Tue Aug 23 15:16:15 +0000 2016,es,P
7.68108E+17,124592119,"@NeoDonNadie de sobra, si solo somos 3 dime tu ID y ya te agrego",Tue Aug 23 15:30:25 +0000 2016,es,NONE
7.6811E+17,193464564,"@slcuervo no se valora el potencial del español como lengua informativa en internet, negocio que se le escapa entre los dedos a España.",Tue Aug 23 15:37:14 +0000 2016,es,N
7.68108E+17,68699309,En fin @kenneos espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahí no se acaba tu camino  ¡suerte!,Tue Aug 23 15:31:33 +0000 2016,es,P
7.68113E+17,1567879478,"@Bvillamor_gay ha sido un placer! Muy profesionales  hoy en @ed_tve a las 19,39",Tue Aug 23 15:51:36 +0000 2016,es,P
7.68045E+17,7.38119E+17,"@luciaaaypunto No se , creo que no . Yo solo mire mi fecha",Tue Aug 23 11:20:06 +0000 2016,es,NONE
7.68101E+17,99989361,@Ana_d_Armas Tú tan bella y con estilo como siempre! Te mereces siempre lo mejor!! Eres maravillosa!! Besitos y feliz día!,Tue Aug 23 15:01:04 +0000 2016,es,P
7.681E+17,848111323,"@cigotenks Me apiado de ti, yo me entero de que existen porque tú los encuentras. O sea, alguien los lee primero",Tue Aug 23 14:57:32 +0000 2016,es,N
7.6812E+17,1157805955,Quiero hacerle algo especial a David para que cuando lo vea sonria pero no se me ocurre nada,Tue Aug 23 16:15:59 +0000 2016,es,NEU
7.68102E+17,802516920,"Lo he añadido porque antes no sabia hacerlo, pero estuve leyendo estos dias bastante y encontre el modo de hacerlo perfecto",Tue Aug 23 15:06:08 +0000 2016,es,P
7.68128E+17,745456080,.@UGMadrid la recomendación en nuestra. ¡Nada mejor que una buena partida de paintball!,Tue Aug 23 16:47:31 +0000 2016,es,P
7.68099E+17,1069103142,"@HawkersCo @Hawky_  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo",Tue Aug 23 14:54:52 +0000 2016,es,N
7.68061E+17,7.40451E+17,@Rachel_Green_ Sí! El escenario MUWI Revellín es gratuito y abierto al público,Tue Aug 23 12:21:20 +0000 2016,es,P
7.68033E+17,236293510,"@FantasyLaLiga Hola no se actualiza clasificaciones y lo que es peor, el mercado está vacío desde hace tiempo",Tue Aug 23 10:30:54 +0000 2016,es,N
7.68032E+17,314649427,me voy a quedar afónico de tanto hacer guturales con fiebre,Tue Aug 23 10:26:15 +0000 2016,es,N
7.68031E+17,802516920,"@Gabi_Herranz @KNekro yo se lo dije 10 veces ya, pero el me sigue teniendo ese pequeño odio... es comprensible, siempre le caere mal",Tue Aug 23 10:23:36 +0000 2016,es,N
7.6803E+17,2405515886,aquí escuchando el soundtrack de mamma mia con la ex dancing queen de maría,Tue Aug 23 10:20:02 +0000 2016,es,NONE
7.68029E+17,398986892,@mrswxllace tres tristes trokistas pican piedra en un gulag,Tue Aug 23 10:16:18 +0000 2016,es,N
7.68091E+17,1211256746,que te echo de menos cosa chicaa! https://t.co/9QIk0GIVzO,Tue Aug 23 14:20:57 +0000 2016,es,N
7.6809E+17,4737762017,@vinagreando tendremos que probarlos y de paso hacer alguna video receta chicos  @cocinadeenloqui,Tue Aug 23 14:18:55 +0000 2016,es,NONE
7.68089E+17,90583878,"@sandyxyxx es lo que tiene Amazon  a uno que conozco le llega el Lunes, siéntete afortunada",Tue Aug 23 14:12:30 +0000 2016,es,P
7.68092E+17,2164936090,@gloriatn -felicidades!!! -sales genial en tu icon -no te conozco casi nada-,Tue Aug 23 14:25:42 +0000 2016,es,P
7.68092E+17,207544401,@kurokatze_ si es eso  pero bueno yo que se cada uno tiene sus gustos porque xd amiks,Tue Aug 23 14:24:30 +0000 2016,es,NONE
7.68091E+17,260905241,"Eso si, soy una persona MUY irónica y me gusta muchísimo el humor muy así",Tue Aug 23 14:23:36 +0000 2016,es,P
7.68093E+17,207544401,@kurokatze_ yo nunca la he podido ver entera porque literalmente me duermo,Tue Aug 23 14:29:49 +0000 2016,es,N
7.68093E+17,99989361,@Luis_Callejo Hola Luis!! Vendrás a Barcelona a promocionar #TardeParaLaIra ?? Un abrazo crack y feliz día!,Tue Aug 23 14:29:46 +0000 2016,es,P
7.68096E+17,306629982,Ese momento en el que no tienes megas para ver el video y en casa de tu padre no hay wifi  #MamaHeAsesinadoAMiNovia,Tue Aug 23 14:43:54 +0000 2016,es,N
7.68096E+17,99989361,@lejosdelmarfilm @VeronikaMoral Verónika es una gran actriz y sobretodo una maravillosa persona!! Deseando verla ahí!! Besos!,Tue Aug 23 14:42:41 +0000 2016,es,P
7.68098E+17,542883942,"El día 2 tengo los exámenes, suena lejano pero es la semana que viene jajaxd",Tue Aug 23 14:50:36 +0000 2016,es,P
7.68097E+17,1560920185,"@intomyhoran casi todo tiene manteca de cerdo, las gominolas(tristemente) no son lo único",Tue Aug 23 14:47:26 +0000 2016,es,N
7.68069E+17,611730875,@ManuelIzquier14 en septiembre limitan el horario de toboganes pero las piscinas siguen abiertas hasta noviembre,Tue Aug 23 12:54:43 +0000 2016,es,P
7.67966E+17,1292864845,@michellecrecida y las galletas? Buenos días Michelle,Tue Aug 23 06:07:00 +0000 2016,es,NONE
7.67957E+17,158489733,Buenos días @ainhoa_mallo  Y que podamos contarlo,Tue Aug 23 05:30:33 +0000 2016,es,P
7.67942E+17,1969096724,"Buenos días, esto va en serio....primer día de curro..... #FelizMartes!!",Tue Aug 23 04:31:16 +0000 2016,es,P
7.68023E+17,9871232,Ultimamente estoy comiendo muchos macarrones... gracias Señor @marianorajoy sin ti esto no sería posible,Tue Aug 23 09:53:31 +0000 2016,es,N
7.68022E+17,308151585,"Xenomorfos imprimados y a apenas seis horas de ""Mankind Divided"". ¡Menudo día!",Tue Aug 23 09:48:10 +0000 2016,es,NONE
7.68022E+17,1283996197,@Duke_apologia ? Este Tweet no está disponible. dice q el link no existe,Tue Aug 23 09:47:25 +0000 2016,es,N
7.68022E+17,102475143,@tifuho ¿una funda asustadiza? Y su función...¿sobrevivir para luchar otro día?,Tue Aug 23 09:46:16 +0000 2016,es,NONE
7.6802E+17,173564062,"@LetInNeverlxnd se nos queda pequeña, sólo 300 de aforo",Tue Aug 23 09:41:17 +0000 2016,es,N
7.6802E+17,99989361,@sitgesfestival Genial!! Vendrá @RachelNichols1 ?? Saludos y buen día!,Tue Aug 23 09:39:57 +0000 2016,es,P
7.68013E+17,1292864845,"@nenina74 @CrisLaLider no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado",Tue Aug 23 09:11:01 +0000 2016,es,N
7.68012E+17,2814289538,@elPachinko ¡De nada! Me gustó mucho ese paseo alternativo por otro Gante,Tue Aug 23 09:08:40 +0000 2016,es,P
7.68012E+17,7.33903E+17,@vegetta777 @WillyrexYT @bysTaXx  que tal en el concierto  os lo pasasteis genial?,Tue Aug 23 09:08:13 +0000 2016,es,NONE
7.68012E+17,7.33903E+17,@Rubiu5 cuando diras los ganadores   PD:buenos dias que tengas un lindo day,Tue Aug 23 09:06:43 +0000 2016,es,P
7.68011E+17,92334510,"@hundredrooms @ohmyworld_es Qué chulada! Mola mucho el post, chicas!",Tue Aug 23 09:03:29 +0000 2016,es,P
7.67997E+17,99989361,@bekiaes También es el cumpleaños de la preciosa actriz @luudelafuente !!,Tue Aug 23 08:09:16 +0000 2016,es,P
7.67996E+17,2586416774,Ayer iba a probarme el cosplay de Nozomi chico y verme los primeros caps de Diamond no Ace... y no pude,Tue Aug 23 08:05:14 +0000 2016,es,N
7.67818E+17,218815792,"@Neinyatta A mi el de Babe me gusta mucho, y si no sesderma creo que va muy bien",Mon Aug 22 20:17:55 +0000 2016,es,P
7.67818E+17,830822640,"@MarioEM_95 aún le queda un poquillo, pero por supuesto. Aunque tengo lista de rivales pendientes",Mon Aug 22 20:16:10 +0000 2016,es,NEU
7.67818E+17,1433509544,"@CharlieReckless llévame a tu casa, la otra vez blastoise y hoy dragonite",Mon Aug 22 20:15:51 +0000 2016,es,NONE
7.67817E+17,102015242,@Albert_Rivera @PatriciaReyesCs @europapress  Y el contrato único va a ser posible?  Gracias por la respuesta Bnxes,Mon Aug 22 20:15:28 +0000 2016,es,NONE
7.67844E+17,446120051,"Los canales de Latinoamérica como Andrés Navy, Extraordinerd o The Top Comics tampoco están nada mal, hay muy buen material",Mon Aug 22 22:00:29 +0000 2016,es,P
7.67844E+17,92816064,Hoy es el cumpleaños de lo más molón de La Hoya ¡Felicitad todos a la bonica y maja de @IrlesEva!,Mon Aug 22 21:59:47 +0000 2016,es,P
7.67843E+17,7.36572E+17,"@doctorgaona Es intrigante la autoexploración de los estados de consciencia a través de un espejo, de la mano de un pionero como Gaona",Mon Aug 22 21:56:05 +0000 2016,es,P
7.67843E+17,2323884182,"@Lakarcel @pimpsokzio ya me lo llevé la semana pasada, pensaba que seríais los primeros en darme, jo",Mon Aug 22 21:55:22 +0000 2016,es,NONE
7.67841E+17,547957289,@ULPGC hola ¿me podrían seguir para hacer una consulta por Mensaje Directo? Muchas gracias,Mon Aug 22 21:47:16 +0000 2016,es,NONE
7.6784E+17,234066422,"Vale, pero creo que tendre un pequeño problema No se si podre tener las llaves el piso para las fotos https://t.co/WOvpvT0I7s",Mon Aug 22 21:44:48 +0000 2016,es,N
7.6784E+17,7.13742E+17,@erlik imposible  he tenido un par de horas libres solo. ¡Ha sido una visita fugaz!,Mon Aug 22 21:44:17 +0000 2016,es,N
7.67848E+17,7.36959E+17,De las pocas veces que hablamos por skype me pareciste una grandísima persona,Mon Aug 22 22:17:35 +0000 2016,es,P
7.67847E+17,248183331,@AgnesFL1984 Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos. Tengo un ronchón considerable,Mon Aug 22 22:14:01 +0000 2016,es,N
7.67845E+17,7.08363E+17,"@chiscoyo hombre!  Yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  Muacc",Mon Aug 22 22:03:34 +0000 2016,es,NEU
7.67844E+17,404718203,He vuelto a escuchar Orishas 5 años después y es maravilloso,Mon Aug 22 22:01:25 +0000 2016,es,P
7.6787E+17,291674136,Estoy pasando por una cuerda fina de inestabilidad emocional a gatas,Mon Aug 22 23:45:38 +0000 2016,es,N
7.6787E+17,416361110,A ver que asi a lo tonto me quedan solo 2 dias en Galicia.,Mon Aug 22 23:43:05 +0000 2016,es,NEU
7.67872E+17,3347468873,Como apruebe (o si suspendo pero paso) voy a montar una fiesta y no pararé de beber hasta k mi hígado reviente,Mon Aug 22 23:52:34 +0000 2016,es,P
7.67871E+17,377411023,"Os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendré que silenciar el movil",Mon Aug 22 23:48:26 +0000 2016,es,N
7.67847E+17,790375021,acabo de hablar con alba y ya esroy un poquito mejor,Mon Aug 22 22:12:10 +0000 2016,es,P
7.67847E+17,206840272,@landscps pues imaginate en una casa muy grande,Mon Aug 22 22:11:47 +0000 2016,es,NEU
7.67872E+17,306299554,vale acabo de ver algo muy desagradable gracias cris y buenas noches,Mon Aug 22 23:53:08 +0000 2016,es,N
7.70332E+17,7.33646E+17,"@relatosgregorio Gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos",Mon Aug 29 18:45:36 +0000 2016,es,P
7.70387E+17,285319032,@sammyriotmars Cierto  qué bonico es darles otra vida a los libros,Mon Aug 29 22:25:21 +0000 2016,es,P
7.70386E+17,597771275,@LoraInThePanda @_girlpride_ @Sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo,Mon Aug 29 22:22:50 +0000 2016,es,N
7.70385E+17,7.36959E+17,"@OscarBV96 tio que depresión. Pero no pasa nada, el amor lo soluciona todo",Mon Aug 29 22:17:21 +0000 2016,es,P
7.70389E+17,1239598670,"@wilma_lorenzo No dobles las esquinas! Pon post-its!, se queda más cuqui  https://t.co/DFKQaseaNA",Mon Aug 29 22:33:20 +0000 2016,es,NEU
7.70384E+17,251169814,"@SlaveofJavier, experto en hacer reencuentros inolvidables since 1994",Mon Aug 29 22:13:53 +0000 2016,es,P
7.70381E+17,28350577,"@JohanaGonzalezD y mi pobre hija tragando, no es justo",Mon Aug 29 22:03:46 +0000 2016,es,N
7.70381E+17,499059250,"@antobosca ah vale, jo Boski yo quería jugar contigo",Mon Aug 29 22:00:41 +0000 2016,es,NONE
7.70391E+17,598401814,Que entro al youtube i casi tots los videos son de haul material escolar i pos mira,Mon Aug 29 22:40:14 +0000 2016,es,NONE
7.7039E+17,3352986929,Me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante,Mon Aug 29 22:38:20 +0000 2016,es,N
7.7039E+17,157458636,Se viene pelea y de las fuertes entre Willy Toledo y el Pequeño Nicolás #HableConEllas,Mon Aug 29 22:37:05 +0000 2016,es,P
7.70382E+17,203490924,#TrendingEstreno mi artista favorito es @LEONBENAVENTETW para ver en el @dcodefest  @Los40Trending,Mon Aug 29 22:07:39 +0000 2016,es,P
7.70393E+17,14571947,@ElviraChas #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo,Mon Aug 29 22:50:16 +0000 2016,es,P
7.70036E+17,1883621828,"Os imagino tal que así - oye tío digamos que somos aliados para follar más jeje - venga tío,va a ver si cuela",Sun Aug 28 23:10:48 +0000 2016,es,NONE
7.70035E+17,584939125,@rabiekhd jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos,Sun Aug 28 23:08:40 +0000 2016,es,P
7.69983E+17,285319032,"@RanLuna13 Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor",Sun Aug 28 19:40:21 +0000 2016,es,P
7.69982E+17,313205473,"@virginiadlp ahora es cuando tomo mis notas y comienzo a hacerle preguntas a mi nueva ""hija""",Sun Aug 28 19:37:09 +0000 2016,es,NONE
7.70045E+17,388453226,Se acabo lo bueno no tardes en volver hasta el año que viene,Sun Aug 28 23:45:24 +0000 2016,es,N
7.70044E+17,584939125,@rabiekhd @Omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor,Sun Aug 28 23:42:32 +0000 2016,es,P
7.70043E+17,591522477,me pone muy nerviosa que la gente no entienda que A VECES PUEDO BROMEAR,Sun Aug 28 23:39:22 +0000 2016,es,N
7.70042E+17,509944052,"@Juanjok Mira q me gustaría, Juan, hablar contigo con emoticonos, pero está visto que ntros móviles no son compatibles!",Sun Aug 28 23:36:27 +0000 2016,es,NEU
7.70041E+17,1902036588,@lol_spain ¿cuándo son los próximos partidos? ¿Dónde esta el calendario? Gracias,Sun Aug 28 23:31:56 +0000 2016,es,NONE
7.70072E+17,2751965073,@Ricky_XCX @AikoLeru Gracias!! ^-^ Que pena Pero a la próxima será,Mon Aug 29 01:33:09 +0000 2016,es,N
7.70068E+17,124915538,"@jose97angel ay, ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...",Mon Aug 29 01:18:26 +0000 2016,es,NEU
7.70073E+17,128007645,"OMG esta no he acertado, premio para Calvin que tampoco está  1 de 2 aciertos #VMAs",Mon Aug 29 01:36:38 +0000 2016,es,N
7.70065E+17,454014601,@Alex_Yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas,Mon Aug 29 01:05:05 +0000 2016,es,N
7.70069E+17,2323884182,@ZoeStrange es que Nacho está haciendo una cadena graciosa,Mon Aug 29 01:23:45 +0000 2016,es,P
7.70071E+17,3390661523,"@MrPlayforlive Para ser un filler tiene bastante chicha... XDD, si es muy bueno entra al Olimpo con el Duel, los 2 mejores filler",Mon Aug 29 01:28:15 +0000 2016,es,P
7.7007E+17,263021474,El principio ha sido súper iconic pero con tanto movimiento iba muerta la pobre  #VMAs,Mon Aug 29 01:27:04 +0000 2016,es,NEU
7.70066E+17,354283846,"@rafaMartos_ @IsraelGV2 cari pero ha sido la parte dance, después vendrá la parte vocal",Mon Aug 29 01:09:47 +0000 2016,es,NEU
7.70312E+17,2264445487,¡Gracias a ti @cesartgil! Que tengas una buena tarde  #FelizLunes,Mon Aug 29 17:28:51 +0000 2016,es,P
7.70301E+17,7.19496E+17,"[INFO] IGOT7, no hemos comprartido nada sobre los ISAC porque no esta permitido hacerlo hasta la emisión, haced lo mismo hasta entonces",Mon Aug 29 16:44:07 +0000 2016,es,N
7.70301E+17,2190024212,"@SweetSuricata me pasaba igual xD, de todos modos el control de NiOh no me gusta nada",Mon Aug 29 16:43:25 +0000 2016,es,N
7.70301E+17,2740308288,"@dafnedelray me siento very important jeje no en verdad no, esto es una mierda",Mon Aug 29 16:42:38 +0000 2016,es,N
7.703E+17,926067356,"VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto",Mon Aug 29 16:39:07 +0000 2016,es,P
7.7033E+17,201435573,@hyrulen @PartidoPACMA Tu no tienes familia con huerta y perros no? Los tienen en unas condiciones estupendas,Mon Aug 29 18:38:50 +0000 2016,es,P
7.70296E+17,360073020,"@Tu_PS4 @ComunidadFF Pues perfecto, una buena cerveza entra siempre bien",Mon Aug 29 16:23:33 +0000 2016,es,P
7.70295E+17,840596594,@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.,Mon Aug 29 16:20:16 +0000 2016,es,P
7.70295E+17,2181363589,Sólo la Karlita me entiende y me da buenos consejos,Mon Aug 29 16:18:18 +0000 2016,es,P
7.70291E+17,7.45059E+17,Voy a dejarme crecer las cejas a tope en plan naturales porque,Mon Aug 29 16:03:19 +0000 2016,es,NONE
7.7029E+17,2766272666,y llegoo @dominguezja para ponernos a gemeliers!! besos desde Motril  @canalfiesta,Mon Aug 29 16:01:08 +0000 2016,es,NONE
7.70289E+17,285319032,"@pau__27 Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida",Mon Aug 29 15:58:10 +0000 2016,es,P
7.70289E+17,414042522,@Belunitaaa algúno subiria acongojado por los precipicios,Mon Aug 29 15:57:36 +0000 2016,es,N
7.70317E+17,2506235645,evan peters -casi siempre me equivoco y pongo evans peter -dejadme -es muy sdasldjalsk,Mon Aug 29 17:48:29 +0000 2016,es,N
7.70316E+17,716706092,Me  he acostumbrado tanto a ver vídeos de @WildHater  pelirojo que veo  los suyos antiguos  y es como,Mon Aug 29 17:45:33 +0000 2016,es,NEU
7.70316E+17,256716246,@polux_prm Impresionante. Una pena que hoy no pueda hacer una foto del atardecer.. P.d Gracias guapiño,Mon Aug 29 17:45:17 +0000 2016,es,N
7.70306E+17,2577355332,@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical,Mon Aug 29 17:05:40 +0000 2016,es,N
7.70304E+17,1063699777,@Carter1628 Claro. Tengo mazo de ideas para este último cuarto de año,Mon Aug 29 16:55:35 +0000 2016,es,NONE
7.70304E+17,155372035,@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena,Mon Aug 29 16:55:30 +0000 2016,es,N
7.70333E+17,28350577,"@angstiness tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.",Mon Aug 29 18:52:46 +0000 2016,es,N
7.70333E+17,43502365,@y2konya justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO,Mon Aug 29 18:49:29 +0000 2016,es,N
7.70342E+17,373451203,la jardi y yo estamos aburridas pa cuándo vienes?  @Parsimonyan,Mon Aug 29 19:28:42 +0000 2016,es,N
7.70341E+17,2915511761,"@r_falque bueno, a veces es lo único que tengo, y hay algunos que merecen la pena",Mon Aug 29 19:24:41 +0000 2016,es,P
7.70404E+17,288656730,mi espalda esta bien chicos no os preocupeis P espero que el juicio sea lento y me libre de la carcel https://t.co/TBkC1vIvOO,Mon Aug 29 23:34:16 +0000 2016,es,P
7.704E+17,158489887,@montse_garcia  habrá que acompañar la temporada seguramente exitosa de James con un recordatorio frecuente a tu descomunal trabajo,Mon Aug 29 23:17:38 +0000 2016,es,P
7.70399E+17,342298371,"@LittleWhore666 casco viejo, al final de somera",Mon Aug 29 23:13:55 +0000 2016,es,NONE
